display_taxon	CGV001	CGV002	CGV003	CGV004	CGV005	CGV006	CGV007	CGV008	CGV009	CGV010	CGV011	CGV012	CGV013	CGV014	CGV015	CGV016	CGV017	CGV018	CGV019	CGV020	CGV021	CGV022	CGV023	CGV024	CGV025	CGV026	CGV027	CGV028	CGV029	CGV030	CGV031	CGV032	CGV033	CGV034	CGV035	CGV037	CGV038	CGV040	CGV043	CGV045	CGV046	CGV047	CGV062	CGV066	CGV069	CGV081	CGV083	CGV088	CGV089	CGV095	CGV097	CGV102	CGV105	CGV50	CGV60
Peptoniphilus harei	0.009696969696969697	0.0	0.0	0.0	0.5076274275003905	0.5681818181818182	0.0	0.0	0.031035017845135262	0.0	0.012850786307487188	0.033536297802324484	0.46640400383345754	0.009190120620333142	0.0	0.0	0.009389495032957128	0.007309712519449056	0.1952981959329151	0.0	0.011666977786074296	0.0	0.4939718687206966	4.51131221719457	0.0	0.002595144484669184	0.007957348611442667	4.677117477545281	0.48037104522113633	0.014181938513417688	0.18225409258073966	0.0	0.17089897241515303	0.0	0.12752491458979487	0.0	0.030902348578491962	0.003290014805066623	0.0	0.0	0.05303632988597189	17.56407056629054	0.09357381804571081	0.0	2.8535782544064556	0.0	0.0	0.0	0.012175983548893338	0.0	0.21158796769757027	0.006536232515578021	0.593413990399093	1.5384615384615385	0.1178234790059983
Aerococcus christensenii	0.033939393939393936	0.01793802412664245	0.0	0.0	0.006508043942312699	0.5681818181818182	0.005994005994005994	0.0	0.0	0.0	0.30199347822594896	0.5166685880170616	0.9924395698008731	0.022975301550832855	0.6287958806443095	0.021865889212827987	4.659067435353326	2.731743992982676	0.18797451358543077	0.0026236734051345288	0.0	0.0	0.8216917041431442	0.0	0.012479876199628101	0.01167815018101133	0.020689106389750935	6.822075439934245	1.512892717133234	2.2628070783630894	0.11607849944130441	0.008457851705666762	8.928375802458316	0.0	0.0	0.005363080553469913	0.04635352286773795	0.4721171245270604	0.0	0.0	0.10607265977194379	3.867221879228132	3.932439703370997	1.0807207979242544	0.07432575918454025	0.16570008285004142	0.0	0.119261832029125	0.6331511445424536	0.4419932723147931	0.5607081143985613	0.0108937208592967	0.2107948204701256	0.0	4.787917737789203
Megasphaera lornae	0.024242424242424242	0.0	0.56657223796034	0.0343210159020707	0.010412870307700318	0.0	0.0	0.0	0.056897532716081306	1.3333333333333335	1.1003485775785906	3.1775642167702447	0.7347460334362688	0.02067777139574957	7.923488249273832	0.024295432458697763	0.02441268708568853	0.0	1.0631545541098064	0.006559183512836323	0.016333768900504014	0.0	2.1014735432016076	0.0	0.01497585143955372	7.83863391594327	0.012731757778308267	0.010893138313148018	0.023926527156608323	2.0752903357967885	1.8409833042233048	0.0	0.019719112201748427	0.0	0.009446289969614434	0.0	0.033477544293366295	9.494982727422272	0.0	0.0	0.18562715460090162	0.0052543775532990925	5.668234028118933	1.2235473350948605	0.16988744956466342	0.16570008285004142	0.0	0.26153910532702845	0.4762162454678283	4.03661112414926	2.4685262898049865	0.013072465031156041	0.6660407772837581	2.307692307692308	0.032133676092544985
Anaerococcus prevotii	0.02909090909090909	0.02242253015830306	0.0	0.031460931243564805	1.9784453584630606	0.3787878787878788	0.0	0.0	0.0	0.0	0.03373331405715387	0.0	0.2576935363646044	0.018380241240666284	0.0	0.0	2.5220183658522846	0.0	0.27707931547982323	0.0	0.0	0.0	0.00478423117405033	0.4638009049773756	0.0	0.0	0.011140288056019734	2.949069626959527	0.24478677783299285	0.16072863648540048	0.3449809609564	0.0	0.0482022742709406	0.009202292685491928	1.1162365980761055	0.0	0.0	0.026320118440532985	0.03496503496503497	0.10438413361169101	0.0	10.349810185610888	0.009357381804571081	0.0	0.8414737736249736	0.0	0.0	0.0	0.17858109205043562	0.0	0.05642345805268541	0.0108937208592967	0.6518696969160186	0.0	0.16066838046272494
Mobiluncus mulieris	0.0	0.02242253015830306	0.84985835694051	0.037181100560576594	0.007809652730775238	0.0	0.0	0.0	0.06724253866445973	1.0	0.05140314522994875	0.0	2.9581514215738474	0.0	10.836414048059149	0.0315840621963071	0.0	0.0	0.0	0.0	0.018667164457718873	0.008849949112792601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016915703411333523	0.0	0.0	0.012595053292819246	0.021452322213879653	0.0	0.0	0.0	0.0	0.23866348448687352	0.0	0.01637541815799939	0.016663096003237402	37.91410065831386	0.0	0.0	0.018830815583546053	0.0	0.011734334663224596	0.12342631449024932	0.0	0.01771385045967442	0.0	0.0
Parvimonas sp001552895	0.0	0.0	0.0	0.01430042329252946	0.006508043942312699	0.0	0.003996003996003996	0.0	0.02069001189675684	0.0	0.31484426453343617	0.7828629518230122	2.185070812480034	0.0068925904652498565	0.0	0.017006802721088433	2.339862162212916	0.0	2.475404633449698	0.0052473468102690575	0.011666977786074296	0.0	1.08841259209645	0.006787330316742082	0.0	0.0	0.0031829394445770666	0.0	0.010122761489334291	0.6350356912119254	2.439818179845735	0.0	0.0	0.0	0.0	0.0	0.0	0.22865602895213027	0.0	0.0	0.10607265977194379	0.7605711508400436	0.6760708353802606	0.385631650360637	0.7379486090465067	0.16570008285004142	0.0	1.027325605724568	0.004058661182964446	1.4550574982398499	1.8408153189688612	0.006536232515578021	1.2559119975909163	0.0	0.0
Sneathia sanguinegens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031035017845135262	0.0	0.16706022199733347	0.6623418815959086	0.26834202960281117	0.0	0.0	0.0	0.007511596026365702	0.008353957165084636	0.0	0.0	0.0	0.0	0.8492010333939336	0.0	0.0	10.040614011185072	0.0	0.0	0.014724016711758969	0.015757709459352988	1.346293624361297	0.0	0.019719112201748427	0.0	0.0	0.0	0.0	0.026320118440532985	0.0	0.0	0.0	0.03152626531979455	0.37663461763398604	0.0	0.06636228498619665	0.0	0.0	2.3078210654056996	0.008117322365928893	0.25033247281545806	1.59043622386007	0.0	1.7784705861513115	0.0	0.053556126820908316
Nanoperiomorbus sp004136275	0.0	0.02690703618996368	1.9830028328611897	0.0	0.005206435153850159	0.0	0.0	0.0	0.04138002379351368	0.0	0.006425393153743594	0.0	1.9188584815248642	0.0068925904652498565	0.0	0.017006802721088433	0.0	0.0	0.0	0.0	0.007000186671644577	0.008849949112792601	0.0	0.0	0.0	0.0	0.0	0.002970855903585823	0.0036810041779397422	0.0	0.0	0.011277135607555682	0.0	0.0	0.0	0.00804462083020487	0.0	0.0	0.0	0.0	0.18562715460090162	0.007881566329948637	0.0	0.0	0.4167551497133149	0.0	0.0	0.0	0.0	8.710787765000392	19.585992876538423	0.0	0.0	1.9230769230769231	0.09640102827763496
Prevotella timonensis	0.0	0.0	0.0	0.0	0.4230228562503254	0.0	0.0	0.0	0.02069001189675684	0.0	0.017669831172794886	3.3504857523134803	0.010648493238206793	0.0	0.0	0.0	0.03755798013182851	0.010442446456355794	3.0185777408881185	0.0	0.0	0.0	0.4712467706439575	3.233031674208145	0.0	1.5324328181971532	0.0	4.118596567671147	0.03957079491285223	0.031515418918705976	5.106369129628224	0.011277135607555682	0.021910124668609365	0.0	0.23930601256356565	0.0	0.01802637000412031	0.0	0.023310023310023312	0.0	0.15910898965791567	0.24564215061673259	0.02105410906028493	0.0	0.021235931195582928	0.4971002485501243	0.0	1.5378499393229277	0.11093673900102818	0.0	0.5183905208590471	0.004357488343718681	0.0	1.153846153846154	0.0
Peptostreptococcus anaerobius	0.0	0.0	0.0	0.0	0.018222523038475557	0.0	0.04395604395604395	0.0	0.0	0.0	0.003212696576871797	0.05659250254142256	0.0	0.0	0.0	0.0	0.0	0.0	0.1464736469496863	0.0	0.0	0.0	0.0035881733805377476	0.027149321266968326	0.0	0.0	0.0031829394445770666	3.457085986472703	0.005521506266909613	0.0	0.003254537367513208	0.0	2.024495519379505	0.003943839722353684	0.05195459483287939	0.0	0.03605274000824062	0.0	0.0	0.017397355601948505	0.0	3.4757707515073495	0.0	0.0	0.355701847526014	0.0	0.0	0.0	0.0	0.0	0.007052932256585676	0.0	0.0	0.0	0.032133676092544985
Sneathia vaginalis	0.0	0.0	0.0	0.0	0.018222523038475557	0.0	0.011988011988011988	0.0	0.0	0.0	0.09798724559458981	1.9734015238055316	0.647428388882973	0.018380241240666284	0.016503828888302086	0.0	0.0	0.0	1.5282083831750604	0.0052473468102690575	0.011666977786074296	0.0	1.309683283896278	1.402714932126697	0.00998390095970248	0.010380577938676736	0.006365878889154133	0.013863994216733842	0.0	0.5830352499960606	5.026090541229564	0.0	0.0	0.0	0.006297526646409623	0.018770781937144695	0.0	0.026320118440532985	0.046620046620046623	0.0	0.21214531954388757	0.009195160718273412	0.2924181813928463	0.033326192006474804	0.04778084519006159	0.0	0.0	0.7197556178599824	0.014881757670869635	0.15645779550966127	0.26801142575025566	0.008714976687437362	0.8874639080296884	1.9230769230769231	0.0
Finegoldia magna H	0.0	0.05829857841158796	0.0	0.0	1.541104805539647	0.0	0.5954045954045954	0.0	0.0	0.6666666666666667	0.012850786307487188	0.0052400465316132004	0.012778191885848153	0.018380241240666284	0.003300765777660417	0.0	0.01314529304613998	0.007309712519449056	0.32224202328930984	0.014430203728239908	0.0	0.013274923669188903	0.0035881733805377476	4.622171945701357	0.00374396285988843	0.005190288969338368	0.019097636667462402	1.5973301908279776	0.9368155632856643	0.0031515418918705977	0.004339383156684277	0.0	0.6310115904559497	0.009202292685491928	0.33219453059810755	0.00804462083020487	0.015451174289245981	0.0	0.05827505827505827	0.03479471120389701	0.0	7.3902820287151725	0.009357381804571081	0.0071413268585303145	0.09025270758122744	0.24855012427506215	0.0	0.008369251370464912	0.0	0.011734334663224596	0.0	0.017429953374874723	0.0	0.0	0.032133676092544985
Peptoniphilus lacrimalis	0.0	0.0	0.0	0.008580253975517675	0.04295309001926381	0.0	0.0	0.0	0.01034500594837842	0.0	0.014457134595923087	0.35737117345602026	0.46427430518581625	0.0	0.0	0.0	0.0	0.0	0.46017137416693116	0.0	0.0	0.0044249745563963005	0.08850827671993111	0.0	0.0	0.10510335162910195	0.0031829394445770666	2.364801299254315	0.004601255222424677	0.4963678479696192	1.6012323848164984	0.0	0.0	0.0	0.014169434954421651	0.0	0.007725587144622991	0.0	0.0	0.017397355601948505	0.0	0.0	0.0	0.0	0.25748566574644294	0.0	0.0	0.008369251370464912	0.09064343308620597	0.0	0.0	0.0	0.3241634634120419	0.0	0.0
Prevotella bivia	0.0	0.0	0.0	0.0	0.5883271723850679	0.0	0.9430569430569431	0.0	0.0	0.0	0.0	0.24418616837317514	0.0	0.013785180930499713	0.0	0.0	1.8985558956639312	0.0	0.012206137245807193	0.0	0.0	0.006637461834594452	0.0	2.6085972850678734	0.0	0.05709317866272205	0.0	4.291896495380319	0.6515377394953343	0.007878854729676494	0.04664836893435598	0.0	1.4701693652636885	0.0	0.0031487633232048116	0.0	0.030902348578491962	0.0	0.0	0.0	0.0	5.3213708671036555	0.0	0.0	0.0	0.0	0.0	0.07950788801941666	0.03246928946371557	0.01955722443870766	0.0	0.008714976687437362	0.0	0.0	0.26778063410454156
Lactobacillus mulieris	0.1890909090909091	0.0	0.0	0.22594668802196544	0.0	0.0	2.7012987012987013	0.0	0.0	0.0	0.04337140378776926	0.0	0.08731764455329571	0.23434807581849512	0.0	4.470359572400389	0.0	0.235999289913641	0.0	0.0	0.0	1.0929687154298862	0.0	0.0	0.8636074330142645	0.0	0.0	0.0	0.6855870281412769	0.0	0.041224139988500635	0.2650126867775585	0.0	0.0	0.0	0.13407701383674783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1987300664049246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella montpellierensis	0.0	0.0	0.0	0.025740761926553026	13.544541052741188	0.0	0.0	0.0	0.01034500594837842	0.0	0.019276179461230784	0.0	0.0	0.0	0.0	0.0	0.007511596026365702	0.0	0.0	0.0	0.0	0.0	0.0	1.4864253393665159	0.0	0.0	0.01750616694517387	0.0	0.010122761489334291	0.0	0.0	0.0	0.1446068228128218	0.0	0.012595053292819246	0.0	0.028327152863617637	0.006580029610133246	0.3962703962703963	0.0	0.0	0.8012925768781116	0.0	0.009521769144707088	0.010617965597791464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00885692522983721	0.0	0.1178234790059983
Prevotella sp000758925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006425393153743594	0.0	0.06389095942924077	0.0	0.0	0.0	0.0	0.0	0.4455240094719625	0.0	0.0	0.0	1.2534685676011865	0.0	0.0	0.0	0.0	0.0	0.0	4.51143221821276	0.0	0.0	0.0	0.0	0.0	0.0	0.005150391429748661	0.0	0.0	0.0	0.0	0.006567971941623865	0.037429527218284325	0.0	0.005308982798895732	0.0	0.0	0.0	0.0	0.0	0.03879112741122122	0.008714976687437362	0.16828157936690696	0.0	0.0
Dialister micraerophilus	0.0	0.0	0.0	0.0	0.14187535794241682	0.0	1.3566433566433567	0.0	0.0	0.0	0.027307920903410277	0.4265397876733145	0.28112022148865934	0.0	0.09737259044098232	0.0	0.353045013239188	0.45842339943401944	0.28318238410272684	0.0	0.0	0.0	0.11242943259018275	0.6063348416289592	0.0	0.08953248472108685	0.0	0.3198621522860736	0.36902066883845913	0.1638801783772711	0.38403540936655856	0.0	0.7975285379373809	0.0	0.0	0.0	0.20601565718994644	0.0888303997367988	0.0	0.0	0.0	0.27585482154820234	0.15907549067770838	0.0928372491608941	0.03185389679337439	0.0	0.04483544181086714	0.04393856969494079	0.15017046376968451	0.10560901196902137	0.12342631449024932	0.0	0.12399695321772093	0.0	0.7176520994001714
Gemella asaccharolytica	0.0	0.0	0.0	0.0	0.04295309001926381	0.0	0.0	0.0	0.0	0.0	0.09316820072928213	0.12052107022710362	0.4919603876051538	0.0	0.0	0.0	0.8525661489925072	0.0031327339369067388	0.5944388838708102	0.0	0.0	0.0	0.11242943259018275	0.0	0.0	0.014273294665680513	0.0	1.5507867816717997	0.1352769035392855	0.41442775878098354	0.09655127523622517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.785779027151996	0.011696727255713852	0.0	0.4247186239116585	0.33140016570008285	0.0	0.3075699878645855	0.09470209426917041	0.03911444887741532	0.1974821031843989	0.0	0.1930809700104512	0.0	0.8461868037703513
Winkia neuii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15774351655367974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010380577938676736	0.0	1.0714886958932868	0.41871422524064567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007725587144622991	0.0	0.0	0.0	0.0	2.435403995954129	0.0	0.0	0.0	0.0	0.0	0.0	0.02976351534173927	0.0	0.0	0.0	0.0	0.0	0.0
Metamycoplasma hominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.242939037298651	0.5409434565009051	0.0	0.0	0.004859086491739553	1.2826050215019436	0.0	0.0	0.0	0.0	0.0	0.02392115587025165	0.0	0.0	0.0	0.0	0.0	0.18681096203044192	0.0	0.0	0.0	1.6542144124800071	0.0	0.0	0.0	0.005150391429748661	0.0	0.0	0.0	0.0	0.0	0.01403607270685662	0.0	0.0	0.0	0.0	0.34313930618906135	0.0500568212565615	0.0	0.0	0.0	0.0	0.0	1.6923736075407025
Mobiluncus curtisii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42025173183537873	0.0063890959429240765	0.0	0.0	0.0	0.0	0.0	0.6164099309132632	0.0	0.0	0.0	0.15907568653717347	0.0	0.0	0.0	0.0	0.6001128925243362	0.06349732206946056	0.3167299601329951	0.027121144729276733	0.0	0.004382024933721873	0.0	0.04723144984807217	0.0	0.0	0.0	0.0	0.0	0.10607265977194379	0.2587780944999803	0.01403607270685662	0.0	0.021235931195582928	0.0	0.0	0.08369251370464913	0.0	0.0	0.049370525796099726	0.0108937208592967	1.590703771278763	0.0	0.0
Prevotella_7 (genus)	0.014545454545454545	0.0	0.0	0.0	0.0	0.5681818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0063890959429240765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035881733805377476	0.0248868778280543	0.0	0.0	0.0	2.2588407720264208	0.09018460235952368	0.0	0.007593920524197485	0.005638567803777841	0.0	0.0	0.0	0.0	0.007725587144622991	0.0	0.0	0.0	0.0	0.2587780944999803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042844901456726654
Escherichia coli	0.3490909090909091	0.22870980761469126	18.980169971671387	0.1086832170232239	0.022127349403863177	8.901515151515152	0.08591408591408592	0.2268774105724873	0.28966016655459575	9.0	0.12368881820956419	0.033536297802324484	0.11926312426791608	0.07811602527283171	0.07096646421969897	0.19922254616132168	0.06948226324388275	0.07831834842266847	0.09398725679271538	0.06952734523606502	0.09333582228859437	0.10177441479711491	0.049038369534015885	0.06334841628959276	0.049919504798512405	0.0804494790247447	0.07957348611442668	0.0772422534932314	0.09202510444849354	0.05515198310773546	0.08895735471202769	0.11840992387933465	0.07668543634013278	0.07887679444707367	0.03463639655525293	0.09653544996245844	0.11330861145447055	0.09541042934693206	0.4195804195804196	0.5132219902574808	1.458499071864227	0.0630525306395891	0.08421643624113972	0.06903282629912638	0.09025270758122744	3.645401822700911	0.0315059861373661	0.06067707243587061	0.07846744953731263	0.10560901196902137	0.10579398384878513	0.06754106932763955	0.05314155137902326	14.23076923076923	0.3856041131105398
Prevotella (genus)	0.0	0.0	0.0	0.008580253975517675	0.0	0.0	0.0	0.0	0.031035017845135262	0.0	0.5879234735675389	0.0	1.2480034075178363	0.0	1.5051491946131503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00499195047985124	0.0	0.0	0.0	0.3239283676586973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2452706037177166	0.0	0.0	0.05303632988597189	0.0	2.3065946148267713	0.08093503773001023	0.11679762157570608	0.0	0.0	0.0	1.3840034633908762	3.571149182508018	1.1637338223366365	0.0	0.7315820239845535	0.0	0.0
